_id,name,email,role,department,designation,createdAt,__v
670627fde88879333ce6fb62,Whitney White,stevensalisha@example.net,admin,Engineering,Senior Engineering Engineer,2024-05-22,0
670627fde88879333ce6fb63,Toni Jenkins,robert21@example.net,employee,IT,Senior IT Engineer,2024-05-02,0
670627fde88879333ce6fb64,Jordan Oliver,hughesmark@example.com,admin,IT,Junior IT Engineer,2024-04-18,1
670627fde88879333ce6fb65,Kenneth Hanson,ybuckley@example.net,admin,IT,Junior IT Engineer,2024-01-22,1
670627fde88879333ce6fb66,Kyle Cruz,zkoch@example.org,admin,Engineering,Senior Engineering Engineer,2024-02-12,1
670627fde88879333ce6fb67,Natasha Esparza,mwhite@example.com,employee,Engineering,Senior Engineering Engineer,2024-05-29,0
670627fde88879333ce6fb68,Laura Cunningham,jamesbradley@example.net,employee,IT,Junior IT Engineer,2024-05-14,1
670627fde88879333ce6fb69,Christina Branch,criddle@example.com,admin,IT,Junior IT Engineer,2024-02-27,0
670627fde88879333ce6fb6a,Kristin Burgess,smithemily@example.org,employee,Engineering,Senior Engineering Engineer,2024-06-24,1
670627fde88879333ce6fb6b,Michael Moore,nielsendiana@example.org,employee,Engineering,Junior Engineering Engineer,2024-02-26,1
670627fde88879333ce6fb6c,Crystal Sanchez,wilcoxann@example.net,admin,IT,Senior IT Engineer,2024-08-31,0
670627fde88879333ce6fb6d,Ralph Doyle,steven13@example.com,admin,IT,Junior IT Engineer,2024-03-28,0
670627fde88879333ce6fb6e,Stacey Romero,kstewart@example.net,employee,IT,Junior IT Engineer,2024-01-06,0
670627fde88879333ce6fb6f,Lisa Paul,brian43@example.org,employee,Engineering,Junior Engineering Engineer,2024-01-14,1
670627fde88879333ce6fb70,Robert Rodriguez,garciasamantha@example.com,admin,IT,Junior IT Engineer,2024-01-09,1
670627fde88879333ce6fb71,Michelle Foster,loristeele@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-14,0
670627fde88879333ce6fb72,Mr. Tyler Curtis,tglass@example.net,admin,IT,Junior IT Engineer,2024-09-17,0
670627fde88879333ce6fb73,Angela Walker,coreygrimes@example.org,employee,IT,Junior IT Engineer,2024-06-30,1
670627fde88879333ce6fb74,Christopher Webb,tammysmith@example.org,admin,Engineering,Junior Engineering Engineer,2024-05-17,1
670627fde88879333ce6fb75,Sally Savage,jamesclark@example.org,admin,IT,Senior IT Engineer,2024-08-28,0
670627fde88879333ce6fb76,Kevin Clark,sparksmegan@example.com,employee,IT,Junior IT Engineer,2024-01-05,1
670627fde88879333ce6fb77,Mr. Andrew Mendoza DDS,kwalker@example.net,employee,Engineering,Junior Engineering Engineer,2024-07-22,1
670627fde88879333ce6fb78,Christopher Rivera,edgar33@example.org,admin,IT,Junior IT Engineer,2024-08-22,1
670627fde88879333ce6fb79,Robert Fernandez,imatthews@example.org,employee,Engineering,Junior Engineering Engineer,2024-07-20,1
670627fde88879333ce6fb7a,Kristin Garrett,kristencooper@example.net,admin,Engineering,Junior Engineering Engineer,2024-09-17,0
670627fde88879333ce6fb7b,Joshua Smith,mscott@example.com,employee,Engineering,Junior Engineering Engineer,2024-08-06,1
670627fde88879333ce6fb7c,Stacy Spears,asalinas@example.com,admin,IT,Senior IT Engineer,2024-05-22,0
670627fde88879333ce6fb7d,Emily Ortega,alyssadowns@example.org,employee,Engineering,Senior Engineering Engineer,2024-01-21,1
670627fde88879333ce6fb7e,Victoria Curtis,taylorsheila@example.net,employee,IT,Senior IT Engineer,2024-04-04,0
670627fde88879333ce6fb7f,Elizabeth Roberts,sarah30@example.net,admin,IT,Junior IT Engineer,2024-04-09,0
670627fde88879333ce6fb80,Ronald Green,ptaylor@example.net,employee,IT,Junior IT Engineer,2024-02-17,1
670627fde88879333ce6fb81,Raymond Cook,tranjoann@example.org,admin,IT,Junior IT Engineer,2024-04-06,0
670627fde88879333ce6fb82,Shannon Velazquez,morankenneth@example.com,employee,Engineering,Junior Engineering Engineer,2024-08-24,0
670627fde88879333ce6fb83,Benjamin Nelson,stacy53@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-20,0
670627fde88879333ce6fb84,Erik Nguyen,nperez@example.com,admin,Engineering,Junior Engineering Engineer,2024-10-07,1
670627fde88879333ce6fb85,Michael Harvey,qjennings@example.com,employee,Engineering,Senior Engineering Engineer,2024-04-13,0
670627fde88879333ce6fb86,Jeffrey Johnson,dianacombs@example.com,admin,Engineering,Junior Engineering Engineer,2024-02-18,0
670627fde88879333ce6fb87,Stacey Powell,kathryn38@example.net,admin,Engineering,Junior Engineering Engineer,2024-01-27,0
670627fde88879333ce6fb88,Brenda Garza,kathryn20@example.org,admin,Engineering,Junior Engineering Engineer,2024-07-26,0
670627fde88879333ce6fb89,Lauren Rangel,yobrien@example.com,admin,Engineering,Senior Engineering Engineer,2024-02-17,0
670627fde88879333ce6fb8a,James Williams,patrick93@example.org,employee,Engineering,Junior Engineering Engineer,2024-09-18,0
670627fde88879333ce6fb8b,Henry Best,mauricelopez@example.org,employee,Engineering,Senior Engineering Engineer,2024-01-14,0
670627fde88879333ce6fb8c,Michael Tanner,fcervantes@example.com,employee,Engineering,Senior Engineering Engineer,2024-03-30,0
670627fde88879333ce6fb8d,Kevin Salinas,danielle96@example.org,employee,Engineering,Senior Engineering Engineer,2024-08-06,1
670627fde88879333ce6fb8e,Christine Reyes,donaldcruz@example.net,employee,Engineering,Junior Engineering Engineer,2024-03-09,1
670627fde88879333ce6fb8f,Patricia Lee,oglover@example.com,employee,IT,Junior IT Engineer,2024-02-28,1
670627fde88879333ce6fb90,Jose Wilkerson,rangelbrian@example.org,admin,IT,Senior IT Engineer,2024-08-04,0
670627fde88879333ce6fb91,Tim Miller,raymondgrant@example.net,admin,Engineering,Senior Engineering Engineer,2024-07-06,1
670627fde88879333ce6fb92,Laura Conner,suzanne98@example.com,admin,Engineering,Senior Engineering Engineer,2024-02-23,1
670627fde88879333ce6fb93,Jody Pope,richardbenjamin@example.net,employee,IT,Junior IT Engineer,2024-06-07,1
670627fde88879333ce6fb94,Thomas Hurst,floressonia@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-02,1
670627fde88879333ce6fb95,Kristin Williams,asmith@example.org,employee,IT,Junior IT Engineer,2024-07-16,0
670627fde88879333ce6fb96,Tanya Espinoza,michael42@example.com,admin,Engineering,Senior Engineering Engineer,2024-05-26,0
670627fde88879333ce6fb97,Lisa Bradshaw,adamsdavid@example.com,employee,IT,Junior IT Engineer,2024-09-04,1
670627fde88879333ce6fb98,Lindsay Hurst,aaron31@example.org,employee,IT,Junior IT Engineer,2024-05-17,0
670627fde88879333ce6fb99,Robert Castaneda,davidmiller@example.org,admin,IT,Senior IT Engineer,2024-02-12,0
670627fde88879333ce6fb9a,Mary Smith,jimmywolfe@example.com,admin,Engineering,Junior Engineering Engineer,2024-06-25,0
670627fde88879333ce6fb9b,Christopher Watkins,mmiller@example.com,employee,Engineering,Junior Engineering Engineer,2024-03-27,0
670627fde88879333ce6fb9c,David Thomas,ubell@example.org,admin,IT,Senior IT Engineer,2024-05-18,0
670627fde88879333ce6fb9d,Mark Smith,bellmary@example.com,admin,Engineering,Senior Engineering Engineer,2024-06-08,0
670627fde88879333ce6fb9e,Brian Thomas DDS,daniel57@example.net,admin,Engineering,Senior Engineering Engineer,2024-06-03,0
